id_tmp,periodo,legislatura,fecha_presentacion,numero,proponente,grupo_parlamentario,titulo,sumilla,autores,adherentes,seguimiento,iniciativa_agrupadas,numero_simple,fecha_ultima,estado,link_detalle,periodo_inicio,periodo_fin,fecha_registro
2000200101364,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/07/2001,01364 ,Congreso,Vamos Vecino,"AMNISTIA:LAB0RAL, LEY DE....","Propone """"Ley de Amnistía Laboral"""".",Serrato Puse  Willy,," 09/02/2001 A comisión Trabajo y Seguridad Social
14/02/2001 En comisión Trabajo y Seguridad Social
26/04/2001 Dictamen Favorable Sustitutorio Trabajo y Seguridad Social   Unanimidad
03/05/2001 Orden del Día
24/05/2001 Vuelve a Comisión Trabajo y Seguridad Social
25/05/2001 En comisión Trabajo y Seguridad Social ","0911, 1061, 1158, 1670, 0460, 1698, 0705",01364,05/25/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101365,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/07/2001,01365 ,Congreso,Sin Grupo,"EMPRESA:LEY27268.ARTS3º,15º/PEQUEÑA Y MICRO...","Propone modificar los artículos 3º y 15º de la Ley Nº 27268, Ley General de la Pequeña y Microempresa, referidos a la clasificación y los fondos de garantías y seguros de créditos de las microempresas.",Rodríguez de Aguilar  Ruby Consuelo,," 09/02/2001 A comisión Pequeña y Microempresa
14/02/2001 En comisión Pequeña y Microempresa ",,01365,02/14/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101366,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/06/2001,Ley Nº: 27487 06/23/2001 LEY QUE DEROGA EL DECRETO LEY N°26093 Y AUTORIZA LA CONFORMACIÓN DE COMISIONES ENCARGADAS DE REVISAR LOS CESES COLECTIVOS EN EL SECTOR PÚBLICO,Congreso,Multiparlamentario,LEY QUE DEROGA EL DECRETO LEY N°26093 Y AUTORIZA LA CONFORMACIÓN DE COMISIONES ENCARGADAS DE REVISAR LOS CESES COLECTIVOS EN EL SECTOR PÚBLICO," Deroga el Decreto Ley N°26093,y autoriza la conformación de Co misiones Encargadas de Revisar los
Ceses Colectivos en el Sector Público. ","Cuaresma Sánchez  Carlos Ricardo,Terán Adriazola  Rubén",," 09/02/2001 A comisión Constitución y Reglamento del Congreso
09/02/2001 A comisión Trabajo y Seguridad Social
14/02/2001 En comisión Constitución y Reglamento del Congreso
14/02/2001 En comisión Trabajo y Seguridad Social
03/05/2001 Dictamen Favorable Sustitutorio Trabajo y Seguridad Social   Unanimidad
24/05/2001 Dispensado de Dictamen Constitución y Reglamento del Congreso
24/05/2001 Orden del Día
24/05/2001 Aprobado
25/05/2001 Autógrafa   Sobre Nº: 159
19/06/2001 Promulgado por el Congreso
23/06/2001 Publicado  Ley    Nº: 27487 ","0925, 1161, 1544, 1466, 1256, 1461, 0066, 0075, 0098, 1150",01366,06/23/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200101367,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/07/2001,01367 ,Congreso,Somos Perú,"BANCO:RURAL, LEY ORGANICA DEL...","Propone """"Ley Orgánica de Creación del Banco Rural del Perú"""".",Jurado Adriazola  Ronnie Edgard,," 09/02/2001 A comisión Economía
09/02/2001 A comisión Presupuesto
14/02/2001 En comisión Economía
14/02/2001 En comisión Presupuesto ",,01367,02/14/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101368,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/07/2001,01368 ,Congreso,Somos Perú,"ZONA FRANCA:TACNA, LEY DE...","Propone """"Ley de Zona Franca de Tacna"""".",Jurado Adriazola  Ronnie Edgard,," 09/02/2001 A comisión Economía
09/02/2001 A comisión Industria, Comercio y Servicios
14/02/2001 En comisión Economía
14/02/2001 En comisión Industria, Comercio y Servicios
08/06/2001 Dictamen Favorable Sustitutorio Industria, Comercio y Servicios   Mayoria ","0669, 0807, 0893, 1055, 1402, 1435, 1515, 0733, 1709, 1752, 1754",01368,06/08/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200101369,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/08/2001,01369 ,Congreso,Cambio 90 - Nueva Mayoría,ELECCIONES:ANTIDOPAJE POSTULANTE CARGO PUBLICO,"Propone """"Ley Antidopaje para Postulantes a Cargos Públicos de Elección Popular"""".",Lozada  Rendón de Gamboa  María del Carmen,," 09/02/2001 A comisión Constitución y Reglamento del Congreso
14/02/2001 En comisión Constitución y Reglamento del Congreso ",,01369,02/14/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101370,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/08/2001,01370 ,Congreso,Multiparlamentario,CODIGO PROC.CIVIL:147°-COMPUTO PLAZO NOTIFICACIONES,"Propone modificar el artículo 147° del Código Procesal Civil y establece que en los casos de notificaciones practicadas con arreglo a los artículos 163° y 164° de dicho Código, el cómputo del plazo se realiza a partir del día siguiente de recibida la primera notificación.","Altuve-Febres Lores  Fernán, Romano Aguirre Altamirano  Guzmán",," 09/02/2001 A comisión Reforma de Códigos
09/02/2001 A comisión Justicia
14/02/2001 En comisión Reforma de Códigos
14/02/2001 En comisión Justicia
06/03/2001 Dictamen Favorable Reforma de Códigos   Mayoria
30/05/2001 Rechazado de Plano Justicia ",,01370,05/30/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101371,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/08/2001,01371 ,Corte Suprema de Justicia,vacio,MENORES:REHABILITACION DE...,"Propone ley que deroga la Cuarta Disposición Complementaria del Decreto Legislativo N° 866, transfiere al INABIF las funciones relativas a la rehabilitación de menores infractores de la ley penal así como modifica los artículos 211°, 232°, 233° y 234° de la Ley N° 27337 y deroga la Segunda Disposición Complementaria de la mencionada ley.",vacio,," 09/02/2001 A comisión Justicia
09/02/2001 A comisión Mujer y Desarrollo Humano
14/02/2001 En comisión Justicia
14/02/2001 En comisión Mujer y Desarrollo Humano ",,01371,02/14/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101372,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/09/2001,01372 ,Congreso,Frente Independiente Moralizador,AEROPUERTOS:DEROGA L.26836-PREDIOS RUSTICOS DE...,Deroga la Ley N° 26836 que considera predios rústicos los que poseen los aeropuertos para efectos del Impuesto Predial.,Cuaresma Sánchez  Carlos Ricardo,," 13/02/2001 A comisión Infraestructura y Transporte
13/02/2001 A comisión Economía
19/02/2001 En comisión Infraestructura y Transporte
19/02/2001 En comisión Economía ",,01372,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101373,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,01373 ,Congreso,Vamos Vecino,"ELECCIONES:L.26859,MODIFICA ARTICULOS LEY DE...","Modifica los artículos 87°, 88°, 90°, 91° y 115° de la Ley N° 26859, Ley Orgánica de Elecciones, referentes a la vigencia; requisitos para la inscripción de agrupaciones políticas; control de adherentes; y plazo para inscripción de listas.",Ibarra Imata  Gregorio Gustavo,," 13/02/2001 A comisión Constitución y Reglamento del Congreso
19/02/2001 En comisión Constitución y Reglamento del Congreso ",,01373,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101374,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,01374 ,Congreso,Vamos Vecino,"FOLCLOR:CREA INSTITUTO NAC.INVESTIGACION,FOMENTO,PROMOCION,DIFUSION DE...","Propone Ley de creación del Instituto Nacional de Investigación, Fomento, Promoción y Difusión del Folklore.",Ibarra Imata  Gregorio Gustavo,," 13/02/2001 A comisión Educación ,Cultura y Deporte
19/02/2001 En comisión Educación ,Cultura y Deporte
25/05/2001 Retirado por su Autor ",,01374,05/25/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101375,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,01375 ,Congreso,Vamos Vecino,"FERIAS,EXPOSICIONES:LEY DE...",Propone Ley General de Promoción de Ferias y Exposiciones.,Ibarra Imata  Gregorio Gustavo,," 13/02/2001 A comisión Industria, Comercio y Servicios
13/02/2001 A comisión Economía
19/02/2001 En comisión Industria, Comercio y Servicios
19/02/2001 En comisión Economía ",,01375,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101376,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,01376 ,Congreso,Perú Posible,"ELECCIONES:L.26859,133-CEDULAS ESCRUTADAS","Modifica los artículos 300° y 133° de la Ley N° 26859, Ley Orgánica de Elecciones, establece el tratamiento de las cédulas escrutadas.",Cruz Loyola  Alberto,," 13/02/2001 A comisión Constitución y Reglamento del Congreso
19/02/2001 En comisión Constitución y Reglamento del Congreso ",,01376,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101377,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,01377 ,Defensoría del Pueblo,vacio,"CODIGO PENAL:374,DESACATO,DL.25475 APOLOGIA DEL TERRORISMO",Proyecto de Ley que deroga el artículo 374° del Código Penal (delito de desacato) y el artículo 7° del Decreto Ley N° 25475 (delito de apología del terrorismo).,vacio,," 13/02/2001 A comisión Justicia
13/02/2001 A comisión Constitución y Reglamento del Congreso
19/02/2001 En comisión Justicia
19/02/2001 En comisión Constitución y Reglamento del Congreso
13/06/2001 Rechazado de Plano Justicia ",,01377,06/13/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101378,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/12/2001,"Ley Nº: 27445 04/21/2001 LEY QUE PRORROGA LA EXONERACION DEL IMPUESTO GENERAL A LAS VENTAS, DEL IMPUESTO DE PROMOCION MUNICIPAL Y DEL IMPUESTO A LA RENTA A FAVOR DE LOS PRODUCTORES AGRARIOS CUYAS VENTAS ANUALES NO SUPEREN LAS 50 UNIDADES IMPOSITIVAS TRIBUTARIAS",Congreso,Multiparlamentario,"LEY QUE PRORROGA LA EXONERACION DEL IMPUESTO GENERAL A LAS VENTAS, DEL IMPUESTO DE PROMOCION MUNICIPAL Y DEL IMPUESTO A LA RENTA A FAVOR DE LOS PRODUCTORES AGRARIOS CUYAS VENTAS ANUALES NO SUPEREN LAS 50 UNIDADES IMPOSITIVAS TRIBUTARIAS"," Prórroga de la exoneración del Impuesto General a las Ventas, del Impuesto de Promoción Municipal y
del Impuesto a la Renta, hasta el 31 de diciembre del 2002 ","Estrada Pérez  Daniel Federico,Alva Castro  Luis Juan",," 12/02/2001 A comisión Economía
12/02/2001 A comisión Agraria
12/02/2001 En comisión Agraria
12/02/2001 En comisión Economía
15/03/2001 Dispensado de Dictamen Economía
15/03/2001 Dispensado de Dictamen Agraria
15/03/2001 Orden del Día
15/03/2001 Aprobado Comisión Permanente
16/03/2001 Autógrafa   Sobre Nº: 113-2000
11/04/2001 Promulgado por el Congreso
21/04/2001 Publicado  Ley    Nº: 27445 ",,01378,04/21/2001,Promulgado Ley,,2000,2001,2021-02-20 22:31:49
2000200101379,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01379 ,Congreso,Somos Perú,PENSIONES:DL.20530 PRESCRIBE A LOS 5 AÑOS,"Modifica el artíclo 7° del Texto Unico Ordenado del Régimen Pensionario del Estado aprobado por Decreto Supremo N° 070-98-EF, la acción de nulidad de los actos de incorporación o reincorporación en el régimen del Decreto Ley N° 20530, prescribe a los 5 años contados desde la fecha en que el acto o resolución quedó consentido.",Barrón Cebreros  Xavier Rodolfo,," 14/02/2001 A comisión Trabajo y Seguridad Social
19/02/2001 En comisión Trabajo y Seguridad Social ",,01379,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101380,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01380 ,Congreso,Somos Perú,"CODIGO TRANSITO:DL.420,EDAD OBTENER LICENCIA CONDUCIR","Modifica el artículo 115° del Decreto Legislativo N° 420, Código de Tránsito y Seguridad Vial, referente a  la edad para obtener la licencia de conducir vehículos motorizados es de 18 años, excepcionalmente se podrá otorgar a mayores de 16 años previa autorización de los padres, consignando expresamente dicha autorización, así como asumir todas las responsabilidades que conlleva tal consentimiento.",Barrón Cebreros  Xavier Rodolfo,," 14/02/2001 A comisión Infraestructura y Transporte
22/02/2001 En comisión Infraestructura y Transporte ",,01380,02/22/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101381,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01381 ,Congreso,Perú Posible,INCENTIVOS MIGRATORIOS:LEY DE...,Proyecto de Ley de Incentivos Migratorios.,"Solari De La Fuente  Luis María Santiago Eduardo,Tait Villacorta  Cecilia Roxana",," 14/02/2001 A comisión Economía
19/02/2001 En comisión Economía ",,01381,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101382,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01382 ,Congreso,Multiparlamentario,TINAJONES:PRIMERA PRIORIDAD INTERES NAC.PROYECTO...,"Declara de primera prioridad y de preferente interés nacional la ejecución de la II Etapa del Proyecto Especial Tinajones, dependiente del Instituto Nacional de Desarrollo - INADE-, en el marco de la Ley de Promoción de la Inversión Privada en Obras Públicas de Infraestructura y de Servicios Públicos, Decreto Legislativo N° 839.","Monsalve Aita  Marianella Jesús,Del Carpio Farfán  Aníbal Antero",," 14/02/2001 A comisión Agraria
14/02/2001 A comisión Presupuesto
19/02/2001 En comisión Agraria
19/02/2001 En comisión Presupuesto ",,01382,02/19/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101383,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01383 ,Congreso,Con Fuerza Perú,PODER JUDICIAL:TRASLADO DE MAGISTRADOS DEL...,Proyecto de ley que dispone la regularización de los traslados de magistrados del Poder Judicial.,Becerril Rodríguez  Víctor Antonio,," 14/02/2001 A comisión Justicia
19/02/2001 En comisión Justicia
03/05/2001 Dictamen Negativo Justicia   Mayoria ",,01383,05/03/2001,Archivo,,2000,2001,2021-02-20 22:31:49
2000200101384,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01384 ,Congreso,Multiparlamentario,TRABAJO:MARITIMO FLUVIAL REGULA EL...,Proyecto de ley que regula el Trabajo Marítimo Fluvial.,"Lau Chufón  Carlos Enrique,Aguirre Altamirano  Guzmán",," 14/02/2001 A comisión Trabajo y Seguridad Social
20/02/2001 En comisión Trabajo y Seguridad Social ",,01384,02/20/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101385,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01385 ,Congreso,Multiparlamentario,POLICIA NACIONAL:L.27238-MODIFICA ARTICULOS LEY ORGANICA DE...,"Modifica los artículos 26° de la Ley N° 27238 """"Ley Orgánica de la Policía Nacional"""", y artículo 51° del Decreto Legislativo 745, categorías, jerarquías y grados del personal de la Policía Nacional del Perú; y de la edad límite para pasar a la situación de retiro.","Ciccia Vásquez  Miguel Segundo,Arroyo Cobián  Francisco Javier,Bartra Gonzáles  Angel Miguel,De La Puente Haya De Besaccia  Elvira Carmela,Serrato Puse  Willy",," 14/02/2001 A comisión Defensa Nacional, Orden Interno e Inteligencia
20/02/2001 En comisión Defensa Nacional, Orden Interno e Inteligencia ",,01385,02/20/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101386,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01386 ,Congreso,Con Fuerza Perú,INTERNET:REGULA TARIFA PLANA SERVICIO DE...,Proyecto de ley que regula la tarifa plana en el servicio de Internet.,Torres Estevez  Víctor,," 14/02/2001 A comisión Turismo y Telecomunicaciones
20/02/2001 En comisión Turismo y Telecomunicaciones ",,01386,02/20/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101387,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/13/2001,01387 ,Congreso,Multiparlamentario,EDUCACION:LEY GENERAL DE...,Proyecto de Ley General de Educación.,"Helfer Palacios  Gloria Gilda,Elías Ávalos  José Luis",," 14/02/2001 A comisión Educación ,Cultura y Deporte
20/02/2001 En comisión Educación ,Cultura y Deporte ",,01387,02/20/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101388,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/14/2001,01388 ,Congreso,Somos Perú,PRESIDENTE REPUBLICA:VIAJE L.26656-AUTORIZACION A...,"Deroga los artículos 3° y 4° de la Ley N° 26656, que establecen modalidades y plazos para las autorizaciones de salida del país del Presidente de la República.",Guerrero Figueroa  Luis Bernardo,," 14/02/2001 A comisión Constitución y Reglamento del Congreso
20/02/2001 En comisión Constitución y Reglamento del Congreso ",,01388,02/20/2001,En comisión,,2000,2001,2021-02-20 22:31:49
2000200101389,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/14/2001,01389 ,Congreso,Perú Posible,VEHICULOS AUTOMORES:REPRIME CONTAMINACION SONORA DE...,"Establece que la bocina instalada en los vehículos automotores, sólo se utilizará para facilitar la circulación del vehículo, y unicamente en casos en que sea razonable, necesario o por causas de fuerza mayor.",Ayaipoma Alvarado   Marcial,," 14/02/2001 A comisión Infraestructura y Transporte
20/02/2001 En comisión Infraestructura y Transporte
24/04/2001 A comisión Salud, Población y Familia
25/04/2001 En comisión Salud, Población y Familia
10/05/2001 Dictamen Negativo Infraestructura y Transporte   Mayoria
17/05/2001 Dictamen Favorable Sustitutorio Salud, Población y Familia   Mayoria ",0723,01389,05/17/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200101390,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/14/2001,01390 ,Congreso,Vamos Vecino,FENOMENO NIÑO:EXTINGUE DEUDA PERSONA NATURAL DAMNIFICA POR...,"Proyecto de ley que extingue las deudas de las personas naturales damnificadas por el Fenómeno """"El Niño"""" y que hayan sido beneficiadas con préstamos otorgados por ENACE y por el Banco de Materiales.",Arroyo Cobián  Francisco Javier,," 14/02/2001 A comisión Economía
20/02/2001 En comisión Economía
15/06/2001 Dictamen Favorable Sustitutorio Economía   Mayoria ","1119, 1123, 1193, 1391, 1426, 1476, 1481, 1573, 1549, 1563, 1634, 1811, 1854",01390,06/15/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
2000200101391,Periodo de gobierno 2000 - 2001.,Segunda Legislatura Ordinaria 2000,02/14/2001,01391 ,Congreso,Somos Perú,BANCO MATERIALES:DEROGA D.S.002-2001-PRES,"Deroga el Decreto Supremo N° 002-2001-PRES, que autoriza al Banco de Materiales realizar procesos de reestructuración de préstamos u operaciones con morosidad e implementar un programa de incentivos.",Guerrero Figueroa  Luis Bernardo,," 14/02/2001 A comisión Economía
20/02/2001 En comisión Economía
15/06/2001 Dictamen Favorable Sustitutorio Economía   Mayoria ","1119, 1123, 1193, 1426, 1476, 1481, 1573, 1549, 1563, 1390, 1634, 1811, 1854",01391,06/15/2001,Dictamen,,2000,2001,2021-02-20 22:31:49
